site,user,review_target,review,score,max_score
Rotten Tomatoes,Josh Parham,Forrest Gump,"When analyzing the ultimate endurance that “Forrest Gump” has left in the decades since it first came out, it’s obvious that approaching it with a more inquisitive perspective leaves it with a much shallower impact than it did upon its initial release.",5,10
Rotten Tomatoes,Peter Bradshaw,Forrest Gump,"Forrest Gump is Hollywood film-making at its most corn-fed, sucrose-enriched and calorific; you’ll need a sweet tooth for it.",4,5
Rotten Tomatoes,Cameron Meier,Forrest Gump,Forrest was an ordinary man in extraordinary circumstances.,5,5
Rotten Tomatoes,David Denby,Forrest Gump,"Zemeckis has made a fast movie about a slow hero; he transforms Forrest's daffy misconceptions into lyrical flights. Forrest Gump has a softer, more delicate touch and a richer current of feeling than any of the other holy-innocent movies.",5,5
Rotten Tomatoes,Michael MacCambridge,Forrest Gump,"What makes Forrest Gump a stunning triumph, a departure from the mediocre norm? A big reason is the way the film provides a fresh perspective on the familiar experience, through the eyes of its unforgettable protagonist.",4,4
Rotten Tomatoes,Steve Persall,Forrest Gump,"Forrest Gump isn't a movie for cynics. Instead, it's one of those rare films that seduces viewers into overlooking its faults with the sheer goodness of its heart.",A-,A+
Rotten Tomatoes,Michael Medved,Forrest Gump,"Hanks' performance [is] a triumph of dignity, decency, and warm-hearted humor... Even more than his Oscar-winning achievement in Philadelphia, this is a role that will be remembered as long as people care about great acting.",A-,A+
Rotten Tomatoes,Eleanor O'Sullivan,Forrest Gump,Forrest Gump is a very fine hour for everybody involved. And it's concrete evidence that Tom Hanks is the best actor working in American film today.,4,4
Rotten Tomatoes,Kristal Brent Zook,Forrest Gump,"Forrest Gump is for big kids what playing Nintendo is for little ones -- that is, the neato thing about Robert Zemeckis' film is the clever techno-wizardry produced by Ken Ralston and Industrial Light and Magic.",4,4
Rotten Tomatoes,Harper Barnes,Forrest Gump,"Hanks never strikes a false note, never panders to his mentally slow character nor tries to make him more than he is, despite a script that occasionally calls on him to utter what presumably are intended to be simple profundities.",4,4
Rotten Tomatoes,J. Hoberman,Forrest Gump,"There's an undeniable kick to the idea of recapitulating to the Boomerography as a tale told by an idiot, but the thrill inexorably fades.",4,4
Rotten Tomatoes,Peter Keough,Forrest Gump,"Intended as a paean to simplicity and a meditation on the quirks of destiny, ""Gump"" is instead simple-minded and calculated, a cloying, reactionary fable in praise of stupidity.",4,4
Rotten Tomatoes,Robert W. Butler,Forrest Gump,Forrest Gump is about as good as Hollywood movies get.,3.5,4
Rotten Tomatoes,Michael H. Price,Forrest Gump,Hanks' immersion in character and his convincing interaction with fellow players make Forrest Gump -- gimmicks and all -- a pleasure.,3,5
Rotten Tomatoes,Bob Fenster,Forrest Gump,"The best art takes the biggest chances, thereby losing people who can't stretch with it. Forrest Gump is worth the effort.",5,5
Rotten Tomatoes,Marylynn Uricchio,Forrest Gump,Forrest Gump is going to touch a lot of people's lives. It also has a good shot at bringing Tom Hanks a second Oscar for best actor.,4,4
Rotten Tomatoes,Jackie Potts,Forrest Gump,"Loosely adapted from Winston Groom's satirical novel, Forrest Gump provides an incredibly rich and daffy historical pastiche.",3.5,4
Rotten Tomatoes,Bill DuPre,Forrest Gump,Forrest Gump is a rare treat: a movie that delivers a message of hope and faith without delving into preachiness. Much of that success is due to Hanks' majestically deadpan performance.,4,4
Rotten Tomatoes,Frank Bruni,Forrest Gump,"It turns tedious toward the end... But when it's good, it's very good, and the way it blends star Tom Hanks, who plays the title character, into actual historical film footage will tickle you to no end.",3,4
Rotten Tomatoes,Marcelo Paredes,The Godfather,"While the concept of ""auteur cinema"" had been circulating for years, it is with this film that it is definitively consolidated, marking the beginning of a new way of making films. [Full review in Spanish]",3,4
Rotten Tomatoes,Megan Fisher,The Godfather,"Coppola was able to take a trashy pulp novel and turn it into something close to Shakespeare; a sweeping, epic tale of family, crime, corruption and the Immigrant experience in America.",3,4
Rotten Tomatoes,Tom Huddleston,The Godfather,"This is not only grand entertainment, but an emotional and intellectual experience to rival any in cinema.",5,5
Rotten Tomatoes,Ben Gibbons,The Godfather,"The Godfather remains a powerful film that explores intricate themes that appear to contradict, but Coppola's storytelling ties it together.",9,10
Rotten Tomatoes,Wendy Ide,The Godfather,This magnificent multigenerational mafia drama represents a benchmark not just in crime movies but in American cinema as a whole.,9,10
Rotten Tomatoes,Mark Johnson,The Godfather,"The Godfather works like a masterfully conducted orchestra, whose immaculate symphony is a meticulously crafted and extraordinarily integral thread in the fabric of cinema history.",9,10
Rotten Tomatoes,Erick Estrada,The Godfather,... Villains and criminals that fulfill the American dream with complete disregard for the American way. A contradiction that engenders gods. [Full review in Spanish],9,10
Rotten Tomatoes,Steven D. Greydanus,The Godfather,"Now half a century old, Francis Ford Coppola's revered New Hollywood masterpiece has one of the best-known final shots in film history - but it almost had a much more Catholic ending.",9,10
Rotten Tomatoes,Matt Brunson,The Godfather,A cultural milestone.,4,4
Rotten Tomatoes,Stephen Silver,The Godfather,"The Godfather is as much about America, and the American experience, as any other great movie is (50th anniversary)",5,5
Rotten Tomatoes,Jason Bailey,The Godfather,Skepticism of American exceptionalism is far more commonplace now than it was when The Godfather was first released. But the fragility of the American Dream was revealing itself as the illusion it had always truly been.,5,5
Rotten Tomatoes,Jake Cole,The Godfather,"The Godfather films have set home-video standards for decades, and that trend continues with Paramounts astonishing 4K restorations.",5,5
Rotten Tomatoes,Michael Calleri,The Godfather,"50 years after its release on March 24, 1972, The Godfather is now and forever, one of the greats.",5,5
Rotten Tomatoes,Victoria Luxford,The Godfather,"An engrossing metaphor for American capitalism, watching the film on the big screen emphasises the majesty of Coppolas work.",5,5
Rotten Tomatoes,Tom Hutchinson,The Godfather,"It is a gangster film without any of the pity and hatred we might feel towards such aliens in our midst, because it recognises that in all of us there is the ignition towards power and criminality.",5,5
Rotten Tomatoes,Brian Viner,The Godfather,The Godfather justifies every minute of its extravagant running time.,5,5
Rotten Tomatoes,Dennis Harvey,The Godfather,"For all its graphic violence, the movie was—unlike the novel it was based on—no mere exercise in popcorn sensationalism; it was emotionally complex, tragic, melancholy, definitely for grownups.",5,5
Rotten Tomatoes,Danny Leigh,The Godfather,"As the doomy burnish of Gordon Willis’s photography captures the darkened souls of the Corleones, the effect is flat-out mesmeric.",5,5
Rotten Tomatoes,Richard Roeper,The Godfather,"The Godfather is the most memorable, most influential, most quoted, most beloved, most discussed, most imitated, most revered and most entertaining American movie ever made.",5,5
Rotten Tomatoes,Brian Eggert,The Godfather,"Five decades later, The Godfather still resonates with the paradigm shifts from one generation to the next, still influences one filmmaker after another, and continues to be the foundation of a lasting mythology.",4,4
Rotten Tomatoes,Marcelo Paredes,Godfather Part Ii,"If I consider The Godfather Part II a formidable film, it's because it's the perfect complement to the first, even when the latter apparently didn't need it. [Full review in Spanish]",4,4
Rotten Tomatoes,Megan Fisher,Godfather Part Ii,"Pacino’s performance is like that of a simmering volcano, powerful through what is being withheld from the audience.",4,4
Rotten Tomatoes,Rob Gonsalves,Godfather Part Ii,"""Godfather II"" ties all its elements together into a nuanced yet epic vision of an American family and how its downfall parallels that of America itself in the first half of the 20th century.",A+,A+
Rotten Tomatoes,Wendy Ide,Godfather Part Ii,The storytelling is leisurely and masterful; Coppola at the very peak of his powers.,A+,A+
Rotten Tomatoes,Montezuma,Godfather Part Ii,"If you like your drama on a low-key level with excellent acting all around, then Godfather II is where it's at. I wasn't a great fan of the original but this sequel succeeds in unraveling the saga of a simple Mafia family.",A+,A+
Rotten Tomatoes,Mark Johnson,Godfather Part Ii,"Through a compelling dual character study, the sequel explores the intertwined yet distinct paths of its protagonists. The result is a breathtaking display of filmmaking leaving us in awe of its expansive scope, attention to detail, and sheer perfection.",A+,A+
Rotten Tomatoes,Fico Cangiano,Godfather Part Ii,The finest example of when a sequel is superior to its predecessor. The Godfather Part II is one of the best films of all-time. A masterpiece. It's that simple. Full review in Spanish,5,5
Rotten Tomatoes,Matt Brunson,Godfather Part Ii,Lauded in some corners (although not this one) as being superior to its predecessor.,4,4
Rotten Tomatoes,Jake Cole,Godfather Part Ii,"The Godfather films have set home-video standards for decades, and that trend continues with Paramounts astonishing 4K restorations.",4,4
Rotten Tomatoes,Pauline Kael,Godfather Part Ii,It’s an epic vision of the corruption of America.,4,4
Rotten Tomatoes,Romola Costantino,Godfather Part Ii,"One leaves the theatre stunned by the cold, ruthless violence of which men who are so otherwise civilised (they, have nice homes, wear nice clothes, love their families and friends dearly) are capable.",4,4
Rotten Tomatoes,Alexander Walker,Godfather Part Ii,Director Francis Ford Coppola furnished a fully-fashioned gangster melodrama in the first film: in this one he stretches his talent to encompass a genuine American tragedy.,4,4
Rotten Tomatoes,Kirk Honeycutt,Godfather Part Ii,Seldom has a motion picture captured the feel and texture of novel form as this film does.,4,4
Rotten Tomatoes,Michael Billington,Godfather Part Ii,What particularly impresses me about the film is the way it conveys the feeling of being a young immigrant in the land of opportunity.,4,4
Rotten Tomatoes,Tom Hutchinson,Godfather Part Ii,"What is so good about the film is the sympathetic way that Coppola has treated such unsympathetic characters, machismo-minded males still worshiping at the god of tribal virility.",4,4
